name,stock,description,price,sale_discount,is_on_sale,image_url,sale_date_end
Everfresh Products,116,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",80.81,0.21,false,http://dummyimage.com/185x100.png/5fa2dd/ffffff,10/31/2023
Celery Root,770,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.",71.01,0.14,false,http://dummyimage.com/122x100.png/ff4444/ffffff,1/15/2024
Drambuie,271,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",99.1,0.85,true,http://dummyimage.com/146x100.png/ff4444/ffffff,12/29/2023
"Bread - White, Sliced",650,Duis at velit eu est congue elementum.,13.77,0.91,true,http://dummyimage.com/162x100.png/dddddd/000000,8/18/2024
Beef - Diced,364,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",35.8,0.92,false,http://dummyimage.com/236x100.png/ff4444/ffffff,2/24/2024
"Oranges - Navel, 72",980,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.,61.53,0.58,false,http://dummyimage.com/121x100.png/5fa2dd/ffffff,8/14/2023
"Pepper - Chipotle, Canned",947,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.",74.07,0.96,true,http://dummyimage.com/134x100.png/ff4444/ffffff,3/2/2024
"Beans - Turtle, Black, Dry",868,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,78.77,0.64,false,http://dummyimage.com/221x100.png/cc0000/ffffff,12/31/2023
Squid U5 - Thailand,462,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",33.72,0.17,true,http://dummyimage.com/172x100.png/cc0000/ffffff,10/30/2023
"Wine - Red, Harrow Estates, Cab",506,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.,83.38,0.95,false,http://dummyimage.com/160x100.png/5fa2dd/ffffff,7/31/2023
Jameson Irish Whiskey,69,"Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",34.71,0.01,false,http://dummyimage.com/132x100.png/ff4444/ffffff,9/9/2024
Straws - Cocktale,396,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.,68.95,0.51,false,http://dummyimage.com/222x100.png/dddddd/000000,7/15/2024
"Lemonade - Kiwi, 591 Ml",486,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",1.11,0.78,false,http://dummyimage.com/207x100.png/ff4444/ffffff,6/24/2023
Food Colouring - Orange,638,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",70.82,0.8,false,http://dummyimage.com/191x100.png/dddddd/000000,2/6/2024
Ice Cream Bar - Hagen Daz,64,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",35.33,0.11,false,http://dummyimage.com/149x100.png/cc0000/ffffff,1/9/2024
"Lentils - Red, Dry",627,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,73.35,0.16,false,http://dummyimage.com/153x100.png/cc0000/ffffff,5/1/2024
Plasticspoonblack,613,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",38.47,0.28,false,http://dummyimage.com/195x100.png/ff4444/ffffff,8/16/2023
Cognac - Courvaisier,595,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",35.15,0.59,false,http://dummyimage.com/146x100.png/dddddd/000000,8/2/2024
Veal Inside - Provimi,825,"Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",12.28,0.32,false,http://dummyimage.com/127x100.png/5fa2dd/ffffff,8/10/2023
Mix - Cappucino Cocktail,99,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",67.82,0.72,false,http://dummyimage.com/201x100.png/5fa2dd/ffffff,5/1/2024
Chips Potato Swt Chilli Sour,148,Nam nulla.,51.12,0.33,false,http://dummyimage.com/245x100.png/cc0000/ffffff,7/14/2024
Pur Source,458,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,55.91,0.2,false,http://dummyimage.com/150x100.png/ff4444/ffffff,9/2/2023
Pear - Prickly,975,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",84.43,0.85,true,http://dummyimage.com/172x100.png/cc0000/ffffff,8/7/2024
Salad Dressing,35,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.",50.41,0.69,true,http://dummyimage.com/154x100.png/dddddd/000000,8/20/2023
Watercress,78,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",66.67,0.54,false,http://dummyimage.com/241x100.png/dddddd/000000,2/20/2024
Tea - Mint,73,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",69.57,0.22,true,http://dummyimage.com/237x100.png/5fa2dd/ffffff,7/20/2023
Marzipan 50/50,783,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",57.91,0.94,false,http://dummyimage.com/140x100.png/cc0000/ffffff,7/16/2023
Napkin Colour,727,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",15.73,0.7,false,http://dummyimage.com/250x100.png/cc0000/ffffff,11/23/2023
Salmon - Canned,169,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",98.3,0.79,false,http://dummyimage.com/130x100.png/dddddd/000000,11/2/2023
"Appetizer - Mini Egg Roll, Shrimp",433,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",46.79,0.86,true,http://dummyimage.com/185x100.png/ff4444/ffffff,9/27/2023
Peppercorns - Pink,50,"Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",30.95,0.32,false,http://dummyimage.com/183x100.png/5fa2dd/ffffff,6/10/2024
Wine - Rosso Del Veronese Igt,67,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",93.69,0.47,false,http://dummyimage.com/239x100.png/dddddd/000000,6/14/2024
Nantucket - Pomegranate Pear,616,"Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",79.88,0.02,false,http://dummyimage.com/121x100.png/cc0000/ffffff,12/25/2023
"Soup - Knorr, Veg / Beef",711,Etiam faucibus cursus urna.,7.83,0.09,false,http://dummyimage.com/197x100.png/ff4444/ffffff,12/23/2023
"Beef - Bones, Marrow",2,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",96.07,0.89,true,http://dummyimage.com/240x100.png/cc0000/ffffff,12/2/2023
Longos - Chicken Cordon Bleu,821,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",45.4,0.2,false,http://dummyimage.com/129x100.png/dddddd/000000,5/27/2024
Currants,78,Aenean lectus. Pellentesque eget nunc.,59.25,0.92,true,http://dummyimage.com/201x100.png/dddddd/000000,8/23/2024
Flour Pastry Super Fine,952,Suspendisse accumsan tortor quis turpis.,56.63,0.02,false,http://dummyimage.com/193x100.png/dddddd/000000,7/13/2024
Milk - Homo,974,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",50.12,0.1,false,http://dummyimage.com/142x100.png/dddddd/000000,2/15/2024
Sauce - Sesame Thai Dressing,346,"Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",45.87,0.26,false,http://dummyimage.com/191x100.png/5fa2dd/ffffff,6/24/2023
Scallops - In Shell,4,Curabitur in libero ut massa volutpat convallis.,67.92,0.3,true,http://dummyimage.com/101x100.png/ff4444/ffffff,10/20/2023
"Flour - Bran, Red",665,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",73.91,0.57,true,http://dummyimage.com/141x100.png/5fa2dd/ffffff,9/30/2023
Flour - Fast / Rapid,492,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",66.05,0.82,true,http://dummyimage.com/207x100.png/dddddd/000000,4/30/2024
"Pork - Bacon,back Peameal",165,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,8.93,0.53,true,http://dummyimage.com/161x100.png/ff4444/ffffff,5/2/2024
Glaze - Clear,65,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",54.69,0.28,true,http://dummyimage.com/231x100.png/ff4444/ffffff,8/3/2024
"Wine - Red, Cooking",989,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",21.23,0.01,true,http://dummyimage.com/120x100.png/ff4444/ffffff,10/19/2023
Wine - Fontanafredda Barolo,678,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",74.91,0.09,true,http://dummyimage.com/169x100.png/ff4444/ffffff,1/30/2024
Sweet Pea Sprouts,983,Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,93.49,0.17,false,http://dummyimage.com/162x100.png/5fa2dd/ffffff,2/14/2024
Wine - Peller Estates Late,697,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,18.1,0.54,false,http://dummyimage.com/237x100.png/cc0000/ffffff,3/7/2024
Cheese - Victor Et Berthold,998,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",41.46,0.88,false,http://dummyimage.com/105x100.png/cc0000/ffffff,8/1/2023
Cookies Oatmeal Raisin,62,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.",83.5,0.73,true,http://dummyimage.com/240x100.png/5fa2dd/ffffff,9/27/2023
Snapple - Mango Maddness,398,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.",78.65,0.43,true,http://dummyimage.com/124x100.png/dddddd/000000,3/21/2024
"Pork - Loin, Center Cut",243,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",18.59,0.78,false,http://dummyimage.com/202x100.png/ff4444/ffffff,12/21/2023
"Lemonade - Strawberry, 591 Ml",62,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.",62.96,0.98,true,http://dummyimage.com/133x100.png/5fa2dd/ffffff,7/10/2024
Mangoes,568,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",81.84,0.74,true,http://dummyimage.com/174x100.png/5fa2dd/ffffff,5/28/2024
Eel Fresh,5,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",92.8,0.41,false,http://dummyimage.com/141x100.png/cc0000/ffffff,3/31/2024
Puree - Guava,152,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",39.34,0.65,true,http://dummyimage.com/194x100.png/5fa2dd/ffffff,10/8/2023
